trip_start_timestamp,trip_end_timestamp,fare,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
12/31/2016 15:15,12/31/2016 16:15,33.25,41.89960211,-87.63330804,41.96581197,-87.65587879
12/31/2016 18:30,12/31/2016 19:00,20.0,41.89960211,-87.63330804,41.986711799999995,-87.66341641
12/31/2016 23:15,12/31/2016 23:45,17.25,41.89960211,-87.63330804,41.9442266,-87.65599818
12/31/2016 18:45,12/31/2016 19:00,15.25,41.94779159,-87.68383494,41.92268628,-87.64948873
12/31/2016 0:30,12/31/2016 0:45,15.5,41.9442266,-87.65599818,42.00962288,-87.67016686
12/31/2016 0:45,12/31/2016 1:15,19.0,42.00157103,-87.69501259,41.96581197,-87.65587879
12/31/2016 20:30,12/31/2016 20:45,10.5,41.90120699,-87.67635599,41.87886558,-87.62519214
12/31/2016 9:15,12/31/2016 9:15,6.5,41.89960211,-87.63330804,41.89960211,-87.63330804
12/31/2016 17:15,12/31/2016 17:45,34.5,41.78599852,-87.75093429,41.88498719,-87.62099291
12/31/2016 15:30,12/31/2016 15:30,3.25,41.89960211,-87.63330804,42.00157103,-87.69501259
12/31/2016 2:45,12/31/2016 3:00,5.25,41.9442266,-87.65599818,41.92268628,-87.64948873
12/31/2016 16:00,12/31/2016 16:00,7.25,41.90749193,-87.63576009,41.90493529999999,-87.64990723
12/31/2016 18:30,12/31/2016 19:00,9.75,41.87060737,-87.62217294,41.89250778,-87.62621491
12/31/2016 14:15,12/31/2016 14:30,7.25,41.88498719,-87.62099291,41.89092203,-87.61886836
12/31/2016 14:00,12/31/2016 14:00,8.5,41.90749193,-87.63576009,41.89092203,-87.61886836
12/31/2016 19:30,12/31/2016 19:30,8.0,41.89204214,-87.63186395,41.87925508,-87.642649
12/31/2016 19:00,12/31/2016 19:00,6.5,41.89250778,-87.62621491,41.88099447,-87.63274649
12/31/2016 5:30,12/31/2016 5:30,3.25,41.87400538,-87.66351755,41.87400538,-87.66351755
12/31/2016 0:30,12/31/2016 0:45,12.5,41.94779159,-87.68383494,41.968069,-87.72155906
12/31/2016 21:00,12/31/2016 21:15,12.5,41.89915561,-87.62621053,41.87060737,-87.62217294
12/31/2016 18:45,12/31/2016 19:00,8.5,41.89207264,-87.62887416,41.91461629,-87.63171737
12/31/2016 18:15,12/31/2016 18:30,27.5,41.78599852,-87.75093429,41.88528132,-87.65723320000001
12/31/2016 21:30,12/31/2016 21:45,7.5,41.89207264,-87.62887416,41.90493529999999,-87.64990723
12/31/2016 18:45,12/31/2016 19:00,16.75,41.92276062,-87.69915534,41.97517094,-87.68751552
12/31/2016 21:30,12/31/2016 21:45,10.75,41.87925508,-87.642649,41.90752008,-87.62665890000001
12/31/2016 19:15,12/31/2016 19:30,14.5,41.94315509,-87.64069808,41.88099447,-87.63274649
12/31/2016 17:45,12/31/2016 17:45,5.0,41.986711799999995,-87.66341641,41.986711799999995,-87.66341641
12/31/2016 22:00,12/31/2016 22:15,23.5,41.98026432,-87.91362459999999,41.95402765,-87.76339903
12/31/2016 18:45,12/31/2016 18:45,7.75,41.89503345,-87.61971067,41.89250778,-87.62621491
12/31/2016 23:45,1/1/2017 0:00,11.0,41.92276062,-87.69915534,41.97517094,-87.68751552
12/31/2016 23:45,1/1/2017 0:00,4.0,41.89204214,-87.63186395,41.89321636,-87.63784421
12/31/2016 18:00,12/31/2016 18:15,15.75,41.9442266,-87.65599818,41.92276062,-87.69915534
12/31/2016 3:00,12/31/2016 3:15,4.0,41.89204214,-87.63186395,41.89204214,-87.63186395
12/31/2016 4:45,12/31/2016 5:15,34.5,41.87400538,-87.66351755,41.97882953,-87.7711667
12/31/2016 15:00,12/31/2016 15:00,7.0,41.89197151,-87.61294541,41.88498719,-87.62099291
12/31/2016 18:00,12/31/2016 18:15,16.25,41.85718386,-87.62033462,41.92268628,-87.64948873
12/31/2016 11:15,12/31/2016 11:30,5.75,41.90120699,-87.67635599,41.90120699,-87.67635599
12/31/2016 13:30,12/31/2016 14:00,38.75,41.98026432,-87.91362459999999,41.92268628,-87.64948873
12/31/2016 4:00,12/31/2016 4:00,5.75,42.00962288,-87.67016686,41.986711799999995,-87.66341641
12/31/2016 0:00,12/31/2016 0:15,8.75,41.96581197,-87.65587879,41.97517094,-87.68751552
12/31/2016 21:15,12/31/2016 21:45,15.75,41.90120699,-87.67635599,41.89960211,-87.63330804
12/31/2016 1:15,12/31/2016 1:30,17.0,41.87886558,-87.62519214,41.92276062,-87.69915534
12/31/2016 20:45,12/31/2016 21:00,10.25,41.87925508,-87.642649,41.89915561,-87.62621053
12/31/2016 14:30,12/31/2016 14:45,14.25,41.90278805,-87.62614559,41.91922505,-87.67144577
12/31/2016 0:00,12/31/2016 0:15,5.5,41.90120699,-87.67635599,41.90120699,-87.67635599
12/31/2016 23:00,12/31/2016 23:00,5.0,41.90585777,-87.63086503,41.91461629,-87.63171737
12/31/2016 18:00,12/31/2016 18:00,4.0,41.89503345,-87.61971067,41.89092203,-87.61886836
12/31/2016 19:45,12/31/2016 19:45,5.0,41.89833179,-87.62076287,41.90278805,-87.62614559
12/31/2016 16:15,12/31/2016 16:30,8.0,41.89250778,-87.62621491,41.87740612,-87.62197165
12/31/2016 16:15,12/31/2016 16:30,5.75,41.89092203,-87.61886836,41.89503345,-87.61971067
12/31/2016 16:00,12/31/2016 16:15,7.0,41.88530002,-87.64280847,41.89250778,-87.62621491
12/31/2016 16:15,12/31/2016 16:30,5.75,41.89960211,-87.63330804,41.92268628,-87.64948873
12/31/2016 22:00,12/31/2016 22:30,10.0,41.89321636,-87.63784421,41.88498719,-87.62099291
12/31/2016 0:45,12/31/2016 0:45,7.25,41.986711799999995,-87.66341641,42.00962288,-87.67016686
12/31/2016 10:45,12/31/2016 11:00,6.75,41.89503345,-87.61971067,41.89204214,-87.63186395
12/31/2016 2:15,12/31/2016 2:15,4.5,41.85026637,-87.66756931,41.85026637,-87.66756931
12/31/2016 16:15,12/31/2016 16:15,9.5,41.89092203,-87.61886836,41.88099447,-87.63274649
12/31/2016 1:00,12/31/2016 1:15,4.5,41.986711799999995,-87.66341641,41.986711799999995,-87.66341641
12/31/2016 12:45,12/31/2016 13:00,34.75,41.79259236,-87.76961545,41.92268628,-87.64948873
12/31/2016 3:30,12/31/2016 3:45,13.5,41.87400538,-87.66351755,41.85718386,-87.62033462
12/31/2016 3:00,12/31/2016 3:00,6.25,41.97517094,-87.68751552,41.96581197,-87.65587879
12/31/2016 23:00,12/31/2016 23:00,5.0,41.89915561,-87.62621053,41.90278805,-87.62614559
12/31/2016 18:30,12/31/2016 18:30,14.75,42.00962288,-87.67016686,42.00962288,-87.67016686
12/31/2016 19:45,12/31/2016 20:00,5.25,41.89092203,-87.61886836,41.89250778,-87.62621491
12/31/2016 23:30,12/31/2016 23:45,7.5,41.87400538,-87.66351755,41.87400538,-87.66351755
12/31/2016 21:00,12/31/2016 21:00,3.25,41.89960211,-87.63330804,41.89960211,-87.63330804
12/31/2016 1:00,12/31/2016 1:15,11.75,41.89960211,-87.63330804,41.85026637,-87.66756931
12/31/2016 14:00,12/31/2016 14:30,20.5,41.92276062,-87.69915534,41.87886558,-87.62519214
12/31/2016 17:45,12/31/2016 18:00,6.0,41.88099447,-87.63274649,41.87925508,-87.642649
12/31/2016 0:45,12/31/2016 1:00,9.0,41.87866742,-87.67165362,41.88099447,-87.63274649
12/31/2016 0:45,12/31/2016 0:45,9.75,41.89960211,-87.63330804,41.92268628,-87.64948873
12/31/2016 23:45,1/1/2017 0:00,4.5,41.89207264,-87.62887416,41.88099447,-87.63274649
12/31/2016 20:00,12/31/2016 20:15,6.0,41.88099447,-87.63274649,41.87740612,-87.62197165
12/31/2016 14:45,12/31/2016 15:00,20.25,41.79050626,-87.58314372,41.88099447,-87.63274649
12/31/2016 21:00,12/31/2016 21:00,5.25,41.89204214,-87.63186395,41.89207264,-87.62887416
12/31/2016 14:00,12/31/2016 14:00,5.25,41.87886558,-87.62519214,41.87886558,-87.62519214
12/31/2016 22:00,12/31/2016 22:15,10.25,41.87400538,-87.66351755,41.90120699,-87.67635599
12/31/2016 1:15,12/31/2016 1:15,6.0,41.92268628,-87.64948873,41.9442266,-87.65599818
12/31/2016 23:15,12/31/2016 23:45,18.0,41.96581197,-87.65587879,41.89960211,-87.63330804
12/31/2016 1:45,12/31/2016 2:00,6.75,41.92268628,-87.64948873,41.92268628,-87.64948873
12/31/2016 20:45,12/31/2016 21:00,10.5,41.89250778,-87.62621491,41.89197151,-87.61294541
12/31/2016 22:30,12/31/2016 22:30,5.25,41.90749193,-87.63576009,41.90741282,-87.64090153
12/31/2016 2:15,12/31/2016 2:15,4.5,41.98722556,-87.66493772,42.00169819,-87.67357403
12/31/2016 3:45,12/31/2016 3:45,5.75,41.90602597,-87.67531162,41.90663854,-87.68957983
12/31/2016 10:30,12/31/2016 10:30,7.5,41.89960211,-87.63330804,41.92268628,-87.64948873
12/31/2016 20:15,12/31/2016 20:30,10.5,41.92268628,-87.64948873,41.89960211,-87.63330804
12/31/2016 8:15,12/31/2016 8:45,36.75,41.98026432,-87.91362459999999,41.986711799999995,-87.66341641
12/31/2016 23:15,12/31/2016 23:30,16.75,41.93623718,-87.65641153,41.88498719,-87.62099291
12/31/2016 17:30,12/31/2016 17:45,11.75,41.88530002,-87.64280847,41.92904694,-87.65131088
12/31/2016 16:15,12/31/2016 16:45,31.75,41.98026432,-87.91362459999999,41.92276062,-87.69915534
12/31/2016 12:00,12/31/2016 12:00,5.5,42.00157103,-87.69501259,41.97517094,-87.68751552
12/31/2016 17:30,12/31/2016 17:30,8.5,41.89960211,-87.63330804,41.87400538,-87.66351755
12/31/2016 20:30,12/31/2016 20:45,6.0,41.90752008,-87.62665890000001,41.89833179,-87.62076287
12/31/2016 15:45,12/31/2016 15:45,6.0,41.89250778,-87.62621491,41.89915561,-87.62621053
12/31/2016 23:30,12/31/2016 23:45,9.5,41.89250778,-87.62621491,41.89973739,-87.66495392
12/31/2016 23:00,12/31/2016 23:00,4.0,41.92904694,-87.65131088,41.92904694,-87.65131088
12/31/2016 23:30,12/31/2016 23:30,4.5,41.88498719,-87.62099291,41.88498719,-87.62099291
12/31/2016 20:00,12/31/2016 20:15,6.5,41.89204214,-87.63186395,41.88099447,-87.63274649
12/31/2016 19:45,12/31/2016 19:45,8.5,41.89092203,-87.61886836,41.88099447,-87.63274649
12/31/2016 17:45,12/31/2016 18:00,6.0,41.89250778,-87.62621491,41.89250778,-87.62621491
12/31/2016 2:30,12/31/2016 2:30,7.0,41.90585777,-87.63086503,41.89204214,-87.63186395
12/31/2016 16:00,12/31/2016 16:00,3.25,41.88099447,-87.63274649,41.88099447,-87.63274649
12/31/2016 21:15,12/31/2016 21:30,9.25,41.90156691,-87.63840401,41.90585777,-87.63086503
12/31/2016 15:15,12/31/2016 15:30,10.5,41.88498719,-87.62099291,41.89915561,-87.62621053
12/31/2016 0:00,12/31/2016 0:15,7.5,41.90749193,-87.63576009,41.89204214,-87.63186395
12/31/2016 19:15,12/31/2016 19:30,9.0,41.89250778,-87.62621491,41.88530002,-87.64280847
12/31/2016 1:30,12/31/2016 1:45,7.5,41.90602597,-87.67531162,41.92127311,-87.68508211
12/31/2016 15:30,12/31/2016 15:30,3.25,41.99405982,-87.69463072,41.99405982,-87.69463072
12/31/2016 20:30,12/31/2016 20:30,4.5,41.89915561,-87.62621053,41.90278805,-87.62614559
12/31/2016 11:15,12/31/2016 11:30,9.75,41.92268628,-87.64948873,41.89960211,-87.63330804
12/31/2016 15:30,12/31/2016 15:45,7.75,41.90120699,-87.67635599,41.89960211,-87.63330804
12/31/2016 4:30,12/31/2016 4:30,4.0,41.9442266,-87.65599818,41.9442266,-87.65599818
12/31/2016 13:45,12/31/2016 14:00,12.0,41.89960211,-87.63330804,41.87400538,-87.66351755
12/31/2016 18:15,12/31/2016 18:30,7.75,41.88530002,-87.64280847,41.89204214,-87.63186395
12/31/2016 16:45,12/31/2016 17:00,17.75,41.87886558,-87.62519214,41.90120699,-87.67635599
12/31/2016 12:00,12/31/2016 12:15,10.5,41.92268628,-87.64948873,41.89960211,-87.63330804
12/31/2016 14:30,12/31/2016 14:30,4.75,41.87740612,-87.62197165,41.88099447,-87.63274649
12/31/2016 18:30,12/31/2016 18:30,3.25,41.89207264,-87.62887416,41.97270955,-87.65734111
12/31/2016 19:45,12/31/2016 19:45,7.0,41.986711799999995,-87.66341641,41.986711799999995,-87.66341641
12/31/2016 18:00,12/31/2016 18:15,5.75,41.89915561,-87.62621053,41.89250778,-87.62621491
12/31/2016 20:45,12/31/2016 20:45,6.5,41.88498719,-87.62099291,41.89204214,-87.63186395
12/31/2016 12:30,12/31/2016 12:30,8.25,41.9442266,-87.65599818,41.96581197,-87.65587879
12/31/2016 2:15,12/31/2016 2:45,22.25,41.87400538,-87.66351755,41.97517094,-87.68751552
12/31/2016 18:45,12/31/2016 19:00,20.25,41.89960211,-87.63330804,41.97517094,-87.68751552
12/31/2016 13:30,12/31/2016 13:30,4.75,41.89960211,-87.63330804,41.89960211,-87.63330804
12/31/2016 15:00,12/31/2016 15:15,5.5,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 20:30,12/31/2016 20:45,10.25,41.87400538,-87.66351755,41.85026637,-87.66756931
12/31/2016 19:30,12/31/2016 19:45,5.75,41.89503345,-87.61971067,41.89915561,-87.62621053
12/31/2016 18:15,12/31/2016 18:30,8.0,41.9002213,-87.62910519,41.88530002,-87.64280847
12/31/2016 15:15,12/31/2016 15:30,19.75,41.89960211,-87.63330804,41.96581197,-87.65587879
12/31/2016 15:30,12/31/2016 15:30,5.5,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 15:00,12/31/2016 15:15,6.5,41.87400538,-87.66351755,41.87400538,-87.66351755
12/31/2016 22:15,12/31/2016 22:30,10.5,41.86790242,-87.64295867,41.89250778,-87.62621491
12/31/2016 14:30,12/31/2016 14:45,9.0,41.88099447,-87.63274649,41.85934972,-87.61735801
12/31/2016 18:45,12/31/2016 18:45,5.25,41.89250778,-87.62621491,41.89250778,-87.62621491
12/31/2016 19:00,12/31/2016 19:15,8.75,41.87925508,-87.642649,41.89092203,-87.61886836
12/31/2016 20:45,12/31/2016 21:00,18.5,41.87925508,-87.642649,41.94257719,-87.64707851
12/31/2016 19:30,12/31/2016 19:30,5.75,41.88498719,-87.62099291,41.89092203,-87.61886836
12/31/2016 12:45,12/31/2016 13:00,17.0,41.97517094,-87.68751552,41.92268628,-87.64948873
12/31/2016 20:15,12/31/2016 20:30,11.5,41.95358213,-87.72345239,41.96581197,-87.65587879
12/31/2016 17:15,12/31/2016 17:45,48.75,41.79259236,-87.76961545,41.96581197,-87.65587879
12/31/2016 17:15,12/31/2016 17:30,14.25,41.92276062,-87.69915534,41.9442266,-87.65599818
12/31/2016 20:45,12/31/2016 20:45,7.5,41.92276062,-87.69915534,41.95358213,-87.72345239
12/31/2016 17:00,12/31/2016 17:45,43.75,41.97907082,-87.90303966,41.89915561,-87.62621053
12/31/2016 20:45,12/31/2016 21:00,10.75,41.87925508,-87.642649,41.91461629,-87.63171737
12/31/2016 20:45,12/31/2016 21:00,6.5,41.81294894,-87.61785968,41.81294894,-87.61785968
12/31/2016 1:15,12/31/2016 1:30,18.5,41.92268628,-87.64948873,41.97517094,-87.68751552
12/31/2016 1:00,12/31/2016 1:00,6.25,41.96581197,-87.65587879,41.96581197,-87.65587879
12/31/2016 23:45,12/31/2016 23:45,5.0,41.92208254,-87.63415609,41.91461629,-87.63171737
12/31/2016 11:00,12/31/2016 11:15,9.5,41.89092203,-87.61886836,41.85934972,-87.61735801
12/31/2016 10:30,12/31/2016 10:45,9.75,41.87925508,-87.642649,41.89503345,-87.61971067
12/31/2016 16:30,12/31/2016 16:30,4.5,41.89915561,-87.62621053,41.90278805,-87.62614559
12/31/2016 11:30,12/31/2016 11:30,5.5,41.88498719,-87.62099291,41.88498719,-87.62099291
12/31/2016 8:00,12/31/2016 8:00,6.75,41.96581197,-87.65587879,41.9442266,-87.65599818
12/31/2016 20:45,12/31/2016 21:00,13.25,41.986711799999995,-87.66341641,41.97517094,-87.68751552
12/31/2016 2:00,12/31/2016 2:15,17.0,41.90120699,-87.67635599,41.95358213,-87.72345239
12/31/2016 0:00,12/31/2016 0:00,4.5,41.89204214,-87.63186395,41.89204214,-87.63186395
12/31/2016 15:00,12/31/2016 15:00,5.0,41.89092203,-87.61886836,41.88498719,-87.62099291
12/31/2016 2:30,12/31/2016 2:30,5.5,41.90837867,-87.67094508,41.89973739,-87.66495392
12/31/2016 17:00,12/31/2016 17:15,7.25,41.92268628,-87.64948873,41.9442266,-87.65599818
12/31/2016 19:45,12/31/2016 20:00,9.5,41.87400538,-87.66351755,41.90120699,-87.67635599
12/31/2016 12:15,12/31/2016 12:30,8.5,41.89250778,-87.62621491,41.85934972,-87.61735801
12/31/2016 12:15,12/31/2016 12:15,5.25,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 14:30,12/31/2016 15:15,40.25,41.98026432,-87.91362459999999,41.90120699,-87.67635599
